age,height_cm,overall,potential,value_eur,preferred_foot,weak_foot,skill_moves,work_rate,team_position,attacking_heading_accuracy,skill_dribbling,skill_ball_control,movement_reactions,power_jumping,power_strength,mentality_vision,pace_median
25,175,69,72,1200000,1,4,3,High/High,SUB,53,70,65,71,65,68,60,82.0
18,181,54,68,140000,1,2,3,Medium/Medium,SUB,46,53,55,52,58,56,55,66.0
22,174,65,73,800000,1,2,3,High/Medium,RES,50,63,62,57,59,43,56,91.0
21,186,59,69,230000,0,2,2,Medium/Medium,SUB,49,49,49,56,62,68,34,66.0
29,178,68,68,750000,0,2,3,Medium/Medium,LB,45,70,69,62,61,59,60,86.0
21,170,58,69,220000,1,3,2,Medium/Medium,SUB,44,57,59,53,74,59,46,72.0
24,174,79,85,17500000,1,3,4,High/Medium,LM,48,77,76,77,65,73,77,91.0
26,185,75,76,7000000,0,4,4,High/Medium,LWB,66,80,75,76,77,80,66,78.0
31,169,71,71,2100000,1,4,3,High/Medium,SUB,48,73,71,64,56,63,66,82.0
25,172,60,63,250000,0,4,2,Medium/Medium,SUB,47,61,64,59,51,41,63,52.0
22,183,63,69,450000,1,3,2,Medium/Medium,SUB,56,58,58,66,61,57,57,71.0
33,193,70,70,850000,1,3,2,Low/Medium,RCB,79,39,62,73,31,88,29,31.0
30,184,77,77,8500000,1,3,4,High/Low,RS,76,83,79,75,81,74,72,83.0
32,174,67,67,600000,0,4,2,Medium/Medium,SUB,58,60,60,71,64,71,61,79.0
34,186,67,67,400000,1,3,2,High/Low,ST,67,60,69,70,64,78,68,67.0
19,174,60,76,425000,1,3,3,High/Medium,SUB,47,64,65,59,52,48,63,60.0
24,181,68,74,1200000,1,3,3,High/Medium,RES,59,70,65,60,59,69,63,82.0
23,186,60,66,210000,1,2,1,Medium/Medium,SUB,11,14,26,58,60,57,26,68.0
30,180,79,79,11500000,1,3,3,Low/High,LCM,46,72,80,81,64,80,73,48.0
25,175,63,66,475000,1,3,3,Medium/Medium,SUB,48,61,66,50,52,31,57,74.0
22,167,78,84,14000000,0,3,3,Medium/Medium,SUB,42,79,81,70,54,59,77,78.0
25,176,61,64,275000,0,3,2,High/Medium,SUB,39,56,49,56,65,60,51,79.0
22,175,59,67,230000,1,3,2,Medium/Medium,CAM,52,62,61,56,65,52,60,70.0
25,165,75,78,8500000,1,5,3,High/Medium,SUB,31,76,76,77,33,54,69,85.0
32,166,75,75,5000000,1,3,4,High/Medium,LW,55,82,75,74,65,58,72,87.0
27,180,63,64,375000,0,3,2,High/High,SUB,55,47,62,62,61,62,35,66.0
20,197,54,67,110000,0,3,1,Medium/Medium,SUB,12,10,10,36,33,37,32,68.0
19,168,67,84,1600000,1,4,4,Medium/Medium,LM,51,68,68,64,56,32,68,72.0
24,188,65,74,775000,0,2,2,Medium/Medium,SUB,71,67,70,55,77,81,66,52.0
20,190,57,71,190000,1,3,1,Medium/Medium,RES,12,10,12,50,33,60,33,68.0
27,178,68,70,950000,1,3,3,Medium/High,SUB,57,64,65,68,90,63,63,60.0
20,190,58,69,200000,1,3,2,Medium/Medium,SUB,62,32,42,53,51,71,31,48.0
28,184,68,68,900000,0,2,3,High/Medium,RM,38,69,73,67,51,68,73,46.0
30,170,68,68,850000,1,4,3,High/Low,RW,40,72,70,61,72,34,66,75.0
20,170,61,72,425000,1,2,2,Medium/Medium,SUB,54,61,63,60,66,62,58,64.0
32,173,64,64,350000,1,4,3,Medium/Low,SUB,62,50,54,70,71,60,68,76.0
25,168,66,69,0,1,4,3,High/Medium,Missing,32,66,63,66,51,47,65,71.0
27,184,68,69,1000000,1,4,2,Medium/Medium,SUB,69,63,66,66,86,74,51,72.0
28,180,67,67,800000,1,3,3,High/Low,ST,71,57,65,66,73,81,54,65.0
31,181,65,65,475000,1,3,3,High/Medium,SUB,59,64,64,69,75,62,43,64.0
25,172,65,70,625000,0,2,3,High/Medium,LB,49,67,61,55,57,70,45,67.0
30,171,67,67,725000,0,3,4,High/Medium,RW,37,67,68,58,78,53,59,84.0
23,178,68,74,1100000,0,3,3,Medium/Medium,SUB,48,70,68,62,90,58,63,85.0
25,179,66,73,825000,1,3,3,Medium/High,CDM,52,64,69,59,67,67,69,66.0
19,170,60,79,450000,1,4,3,Medium/Medium,SUB,38,62,60,49,48,44,51,76.0
30,183,85,85,30500000,1,2,3,High/High,RB,74,79,79,84,83,79,69,92.0
22,173,73,79,4900000,0,2,3,High/Medium,LB,62,71,70,68,50,59,64,71.0
21,175,64,78,1000000,0,3,3,High/Medium,LM,55,72,65,53,79,71,56,82.0
29,168,67,67,750000,1,4,3,Medium/Low,SUB,43,70,66,60,86,61,62,82.0
23,177,62,68,375000,1,3,3,High/Medium,SUB,43,57,58,58,72,63,53,67.0
24,178,58,65,140000,1,2,1,Medium/Medium,SUB,10,5,16,57,50,47,29,68.0
19,180,52,72,110000,0,2,2,Medium/Medium,RES,50,52,50,48,69,53,43,55.0
22,175,65,73,800000,1,2,2,Medium/Medium,LM,50,61,66,60,61,68,62,71.0
26,172,61,64,325000,1,3,2,Medium/Low,SUB,60,52,60,68,75,59,59,68.0
32,185,71,71,1500000,1,3,2,Medium/High,RCB,76,29,54,69,83,77,42,47.0
24,175,71,78,3300000,1,2,3,Medium/Medium,RCM,58,68,72,72,66,65,72,66.0
18,165,59,75,325000,1,3,2,Medium/Medium,LW,38,68,64,53,52,27,58,72.0
37,180,76,76,1600000,0,3,2,High/Medium,LCB,73,69,71,71,81,79,67,68.0
18,193,54,73,120000,1,3,1,Medium/Medium,SUB,16,11,18,43,33,59,43,68.0
33,178,65,65,240000,0,2,2,Medium/Medium,SUB,55,62,64,65,36,64,54,55.0
31,182,72,72,2300000,1,4,3,High/High,LCB,74,49,65,70,72,80,57,69.0
26,190,58,62,150000,1,3,2,Medium/High,RCB,56,46,44,56,63,78,32,54.0
24,180,72,72,2400000,1,3,1,Medium/Medium,SUB,15,16,19,65,71,81,76,68.0
20,185,62,72,500000,0,3,3,Medium/Medium,SUB,54,75,69,57,57,58,62,61.0
25,175,71,74,3000000,1,4,4,Medium/Low,SUB,47,78,77,67,56,46,73,73.0
29,176,60,60,200000,1,3,2,Medium/High,RCM,42,57,66,60,51,53,54,64.0
25,177,67,72,1000000,1,4,4,High/Medium,LM,39,76,68,60,59,59,68,66.0
30,185,64,64,375000,1,3,2,Medium/Medium,CB,62,44,51,61,61,83,40,54.0
33,188,73,73,1900000,1,3,2,Low/Medium,RCB,79,38,59,75,66,76,48,32.0
29,178,72,72,2600000,0,3,3,High/Medium,SUB,66,67,72,67,72,73,69,68.0
31,175,68,68,650000,1,4,3,Medium/Medium,SUB,57,65,67,64,72,58,66,70.0
21,187,68,81,1600000,1,2,2,Medium/Medium,SUB,64,53,64,67,73,74,43,72.0
21,185,58,65,140000,1,2,1,Medium/Medium,RES,7,8,11,56,51,48,34,68.0
24,192,65,70,550000,1,2,1,Medium/Medium,GK,21,24,35,58,60,61,31,68.0
32,188,70,70,1100000,0,3,3,Medium/Medium,LCB,68,70,69,68,70,76,52,64.0
30,168,72,72,2500000,0,2,3,High/Medium,LWB,28,74,70,69,74,46,62,74.0
36,180,64,64,90000,1,3,2,Low/Medium,RCB,62,41,55,50,81,73,55,50.0
32,185,68,68,575000,0,3,2,Medium/High,SUB,70,40,46,66,80,82,34,43.0
26,198,67,70,700000,1,2,1,Medium/Medium,GK,20,13,25,66,57,68,37,68.0
19,170,65,77,950000,0,3,3,Medium/Medium,SUB,51,65,66,59,62,61,67,73.0
30,174,66,66,500000,0,3,3,Medium/High,SUB,51,69,67,67,70,57,51,74.0
23,179,66,70,750000,1,3,2,Medium/Medium,SUB,65,56,64,66,63,68,32,61.0
30,188,65,65,450000,0,2,2,Low/High,SUB,68,58,60,64,59,80,38,41.0
22,170,65,74,825000,1,3,2,High/High,RDM,45,64,65,64,55,59,66,68.0
20,175,57,69,180000,1,4,2,High/Medium,SUB,48,57,61,55,58,60,61,69.0
18,183,65,83,1000000,1,3,2,High/High,RES,65,57,58,64,70,72,53,76.0
28,188,69,69,925000,0,3,3,Medium/Medium,RES,61,69,71,66,73,75,67,63.0
18,174,55,69,150000,1,3,2,Medium/Medium,RES,45,54,35,51,58,39,38,63.0
31,188,73,73,3600000,1,2,3,High/Medium,ST,81,69,72,74,84,85,63,55.0
22,175,61,72,425000,0,4,2,High/Medium,RES,43,70,62,59,57,51,61,73.0
22,175,65,76,925000,1,2,4,High/Low,LM,37,76,69,62,51,57,59,73.0
30,189,59,59,100000,0,3,1,Medium/Medium,SUB,13,13,18,55,48,61,45,68.0
20,176,65,78,1000000,0,3,3,Medium/Medium,SUB,51,74,73,54,54,32,52,74.0
23,190,67,75,875000,0,3,1,Medium/Medium,RES,18,14,16,65,49,58,52,68.0
28,192,77,77,9000000,1,2,3,High/Medium,SUB,77,83,79,71,72,78,72,69.0
22,175,60,68,300000,1,3,2,Medium/Medium,RES,39,66,65,52,45,44,55,68.0
27,175,64,64,475000,1,3,3,High/Medium,RES,56,64,62,60,72,73,58,75.0
21,174,60,73,400000,0,3,3,Medium/Low,SUB,41,63,62,52,54,47,54,74.0
22,178,60,66,250000,1,3,2,High/Medium,RES,47,67,50,58,56,56,42,65.0
21,191,75,83,9000000,1,3,2,Medium/Medium,RCB,80,64,67,72,65,79,54,73.0
19,171,73,89,8500000,1,4,4,Medium/Low,LCM,39,79,77,59,56,56,69,86.0
22,178,56,65,140000,1,3,2,Medium/Medium,SUB,41,60,54,54,51,58,48,81.0
19,180,55,70,160000,1,2,2,Medium/Medium,SUB,50,45,46,52,73,68,42,68.0
33,176,72,72,1900000,1,4,3,High/Medium,RM,49,70,71,69,71,67,67,82.0
19,192,70,82,3100000,0,4,3,Medium/Medium,SUB,68,74,76,68,61,68,68,73.0
29,188,63,63,350000,1,3,2,Medium/High,CDM,60,62,65,62,64,81,59,58.0
27,173,72,73,3100000,1,3,3,Medium/Medium,SUB,68,65,73,65,65,65,57,69.0
33,182,64,64,210000,1,3,2,Medium/Medium,SUB,71,49,52,62,80,75,49,63.0
22,201,51,60,45000,1,2,1,Medium/Medium,SUB,8,22,20,42,57,54,22,68.0
20,178,65,71,675000,1,3,3,Medium/Medium,LCM,53,62,64,58,61,72,56,70.0
18,177,58,76,275000,1,3,3,Medium/Medium,RES,51,56,58,41,80,48,42,82.0
33,180,74,74,3000000,1,2,1,Medium/Medium,GK,9,13,21,75,64,62,38,68.0
29,180,74,74,4800000,1,3,3,Medium/High,SUB,68,66,77,75,80,73,66,54.0
25,180,65,67,675000,1,4,4,High/Medium,SUB,58,68,69,70,56,67,71,82.0
24,176,63,69,0,0,3,2,High/Medium,Missing,37,61,60,58,40,42,56,78.0
20,185,61,77,550000,1,3,2,Medium/Medium,SUB,51,62,61,58,56,65,60,72.0
23,193,65,72,750000,1,3,3,High/High,RM,56,64,67,58,32,70,48,80.0
24,168,81,85,21000000,1,3,3,Medium/High,SUB,59,77,79,78,52,67,74,74.0
28,177,73,73,3400000,1,2,2,Medium/High,RB,54,65,69,69,69,68,60,71.0
32,177,64,64,350000,0,3,2,Medium/Medium,SUB,52,57,61,63,72,71,62,77.0
17,175,51,73,80000,1,3,2,Medium/Medium,RES,39,54,54,48,71,40,47,69.0
21,184,63,73,600000,1,3,3,Medium/Medium,SUB,63,67,56,58,80,69,52,69.0
18,178,53,70,120000,0,3,2,Medium/Medium,RES,46,58,58,43,53,58,52,60.0
30,189,65,65,450000,1,4,2,Medium/High,RCB,71,58,65,68,72,74,56,66.0
19,174,54,73,140000,1,3,2,Medium/Medium,SUB,45,49,43,55,66,45,38,67.0
29,198,70,72,1500000,1,2,1,Medium/Medium,GK,10,15,21,67,37,68,38,68.0
25,183,60,63,250000,0,3,2,Medium/Medium,LM,45,60,58,52,52,68,51,82.0
18,184,53,69,110000,1,2,2,Medium/Medium,RES,47,52,41,51,60,62,39,63.0
19,182,58,69,210000,1,3,3,Medium/Medium,SUB,36,62,64,49,60,58,59,65.0
31,180,71,71,1500000,1,3,1,Medium/Medium,SUB,23,19,36,69,70,64,55,68.0
30,178,62,62,240000,0,3,2,Medium/High,LB,50,52,54,56,80,69,58,73.0
23,171,55,64,120000,1,2,2,Medium/Low,SUB,44,53,58,42,54,44,55,73.0
28,175,81,81,15000000,1,3,3,High/High,RB,60,78,78,76,81,86,78,83.0
21,181,78,88,15000000,1,3,3,High/Medium,RB,68,72,73,75,78,74,61,80.0
22,178,70,79,2700000,1,3,3,Medium/Medium,SUB,61,74,73,67,75,74,69,70.0
29,179,78,78,10000000,1,2,3,Medium/High,RM,54,79,78,80,66,57,80,73.0
30,173,68,68,700000,1,3,2,High/Medium,RWB,47,57,60,67,70,61,57,76.0
21,178,58,70,210000,1,3,2,Medium/Medium,SUB,42,52,53,54,59,57,40,72.0
26,196,65,68,500000,0,2,1,Medium/Medium,SUB,14,17,24,57,45,74,38,68.0
27,179,65,65,475000,1,3,2,Medium/Medium,RB,54,60,57,63,59,65,60,75.0
29,183,75,76,6500000,1,3,2,Low/High,LCB,77,52,58,72,80,76,44,71.0
17,189,53,72,110000,1,2,2,Medium/Medium,RES,50,37,30,51,70,62,33,54.0
25,180,59,62,200000,1,2,3,High/Medium,SUB,48,63,58,53,55,53,53,75.0
32,178,74,74,3700000,0,3,2,Medium/Medium,LB,62,59,76,67,76,70,76,59.0
32,185,62,62,190000,1,3,2,Low/High,RES,60,53,58,60,60,81,45,54.0
24,191,72,78,3800000,0,3,2,Medium/Medium,SUB,67,54,59,67,87,89,56,61.0
32,183,63,63,240000,0,2,2,Medium/High,SUB,64,57,61,59,60,76,52,54.0
32,191,62,62,180000,1,3,1,Medium/Medium,GK,11,5,14,50,35,58,55,68.0
19,186,61,72,375000,0,3,2,High/Medium,SUB,58,54,47,51,62,63,47,85.0
33,179,71,71,1400000,1,4,3,High/Low,SUB,64,71,72,69,63,64,74,74.0
23,184,63,72,525000,1,3,2,High/Medium,LDM,72,60,62,60,76,76,62,62.0
24,174,62,67,400000,1,3,3,High/Medium,SUB,28,62,60,56,58,52,59,82.0
20,175,65,77,900000,1,3,2,Medium/Medium,SUB,57,62,64,59,79,72,61,69.0
22,172,67,78,1200000,0,3,3,High/Medium,SUB,49,68,65,66,57,57,56,77.0
32,168,67,67,600000,0,2,3,Medium/Medium,SUB,61,65,68,70,84,62,68,49.0
23,181,65,72,675000,0,2,2,Medium/High,SUB,63,50,52,57,73,73,36,62.0
31,188,68,68,675000,1,2,2,Low/High,CB,72,35,49,64,70,81,37,34.0
32,194,69,69,675000,1,3,2,Medium/Medium,SUB,71,52,55,69,37,87,56,44.0
23,188,68,77,1300000,1,2,2,Medium/Medium,RCB,63,49,52,71,68,73,34,63.0
21,178,72,86,6500000,0,3,2,High/Medium,RES,57,68,72,68,58,49,44,76.0
20,170,78,78,11500000,1,3,2,Medium/Medium,CM,46,78,80,69,55,35,77,83.0
25,185,77,80,10000000,1,4,2,Medium/High,RCM,65,71,76,77,69,74,72,61.0
24,172,65,65,600000,1,3,3,Medium/Low,SUB,57,74,63,55,56,52,61,71.0
29,188,75,75,6500000,1,3,3,Medium/Medium,ST,75,69,72,77,71,77,70,59.0
24,176,65,72,750000,1,3,3,High/High,CAM,53,67,68,67,62,66,64,77.0
28,182,66,66,550000,1,2,2,High/Medium,RB,51,61,65,53,37,59,48,83.0
23,181,62,68,425000,1,2,2,High/Low,SUB,62,60,60,64,69,75,58,53.0
23,170,59,66,220000,1,3,2,Medium/High,SUB,49,42,49,63,80,80,71,70.0
19,170,51,69,80000,1,3,2,Medium/Medium,SUB,44,53,50,50,53,43,54,64.0
34,187,66,66,350000,1,5,2,High/High,SUB,66,62,63,67,76,79,65,72.0
24,183,61,68,350000,1,3,2,Medium/Low,SUB,64,62,59,50,52,84,44,59.0
25,175,58,62,160000,1,2,2,Medium/Medium,SUB,51,60,60,58,78,52,56,47.0
26,173,64,65,525000,0,3,3,Medium/Low,SUB,42,66,64,56,80,64,59,89.0
30,177,73,73,3700000,1,4,3,Medium/Medium,RES,61,71,76,75,52,63,76,54.0
21,172,65,74,750000,1,3,2,High/Medium,RB,58,65,61,57,76,50,37,79.0
28,184,68,68,775000,1,2,2,Medium/High,LCB,74,42,50,60,80,76,33,65.0
27,182,61,62,200000,1,3,1,Medium/Medium,SUB,20,12,23,49,74,65,15,68.0
22,178,61,67,300000,1,4,2,Medium/Medium,SUB,60,58,62,54,69,58,56,69.0
35,181,74,74,1800000,1,2,3,Medium/Medium,CDM,60,71,74,71,67,75,69,60.0
28,180,72,72,3200000,0,3,3,Medium/Low,ST,76,63,73,67,68,88,65,53.0
20,178,55,67,140000,1,2,3,High/Medium,SUB,35,56,55,46,66,52,43,79.0
28,184,64,64,475000,1,3,3,Medium/Medium,SUB,71,67,55,55,83,82,53,74.0
28,180,84,84,27500000,0,4,3,Medium/Medium,LCB,76,77,83,88,83,76,78,77.0
26,187,79,80,14500000,0,5,3,Medium/High,LCM,74,81,82,77,81,82,78,63.0
19,179,51,66,70000,0,3,2,Medium/Medium,RES,39,56,40,48,56,44,39,59.0
20,178,65,75,800000,0,2,2,Medium/Medium,LB,49,62,58,63,64,56,42,74.0
18,173,62,81,625000,0,3,3,Medium/Low,SUB,32,64,64,54,53,35,64,67.0
28,191,68,69,875000,1,3,2,Medium/Medium,RCB,70,57,63,65,65,75,59,58.0
23,186,80,85,20000000,1,3,3,High/Low,LS,87,72,77,80,83,87,70,68.0
22,191,68,75,1200000,1,3,3,Medium/High,RCM,67,69,73,69,43,72,67,41.0
31,178,66,66,475000,1,3,2,Medium/Medium,SUB,45,35,70,59,59,68,54,62.0
31,173,64,64,400000,0,3,2,Medium/Medium,LM,36,61,64,64,59,59,63,62.0
23,182,71,77,3200000,1,3,3,Medium/Medium,SUB,53,77,72,68,66,53,60,82.0
23,175,64,72,650000,0,2,3,Medium/Medium,SUB,49,65,67,64,61,62,64,71.0
29,177,67,67,725000,0,3,3,Medium/Medium,LCM,72,67,74,57,70,78,63,63.0
24,172,71,74,3000000,1,3,3,Medium/Low,LW,68,72,74,73,74,42,65,73.0
17,194,54,72,130000,1,4,2,Medium/Medium,RES,55,41,51,48,54,69,29,52.0
31,180,64,64,375000,0,4,3,Low/Medium,LCM,52,59,62,68,79,68,65,67.0
28,177,67,67,775000,1,3,3,Medium/Medium,SUB,55,67,71,65,71,67,64,66.0
28,189,82,85,20000000,1,3,1,Medium/Medium,GK,12,14,15,76,65,73,58,68.0
35,183,71,71,1000000,1,2,3,Medium/Medium,RCM,67,66,70,68,60,71,74,44.0
18,178,52,71,90000,1,3,1,Medium/Medium,SUB,12,12,13,47,58,34,34,68.0
24,182,68,71,1000000,1,3,2,High/Medium,SUB,66,63,63,67,76,66,33,74.0
23,186,70,78,2300000,0,3,3,Medium/Medium,LB,54,63,66,67,69,69,44,81.0
22,183,61,67,325000,1,3,2,Medium/Low,RES,57,57,59,57,60,62,43,60.0
29,179,60,60,210000,1,3,3,Medium/Medium,RES,64,53,53,55,68,58,49,68.0
23,174,66,75,925000,1,3,3,Medium/High,SUB,39,64,66,68,37,51,66,57.0
28,193,65,66,525000,0,3,2,Medium/Medium,SUB,66,39,49,52,82,87,34,61.0
24,185,64,71,575000,1,3,2,Medium/High,RES,72,60,57,57,67,71,44,64.0
17,197,59,74,300000,1,3,2,Medium/Medium,RES,53,56,60,50,47,80,56,54.0
27,187,63,65,375000,1,2,2,Medium/Medium,LCB,63,61,59,49,72,71,48,58.0
31,174,70,70,1300000,1,3,2,Medium/Medium,SUB,68,53,54,59,78,74,47,67.0
28,190,63,63,375000,1,4,3,Medium/Low,SUB,55,66,64,60,68,78,63,67.0
27,172,72,73,0,1,2,3,Medium/High,Missing,55,61,67,63,62,74,64,71.0
32,177,72,72,2400000,1,4,4,Medium/High,LM,55,72,71,64,59,76,68,75.0
21,177,71,79,3600000,1,3,2,High/Medium,SUB,66,64,66,74,71,59,45,78.0
18,180,51,71,70000,1,2,2,Medium/Medium,SUB,47,29,31,43,74,52,27,63.0
26,178,68,71,975000,0,3,3,High/Medium,SUB,55,66,70,57,72,57,45,84.0
27,190,63,65,375000,1,3,2,Medium/Medium,SUB,61,32,56,60,72,76,43,66.0
29,178,73,73,3800000,1,3,3,Medium/Medium,SUB,45,75,76,73,66,58,74,63.0
21,185,61,75,525000,0,3,2,Medium/Medium,RES,64,68,47,57,60,48,39,58.0
31,193,71,71,2100000,1,3,2,Medium/Medium,LS,79,67,70,70,65,84,52,52.0
30,176,67,67,600000,1,2,2,Medium/High,RWB,60,65,61,58,64,61,59,71.0
28,176,74,74,5500000,1,4,3,Medium/High,SUB,55,73,72,69,86,73,72,89.0
22,187,59,67,210000,0,3,2,Medium/Medium,SUB,53,45,52,56,74,70,54,56.0
28,177,70,70,1500000,1,3,3,High/Medium,RES,59,71,68,69,72,69,66,84.0
29,165,63,63,350000,1,3,4,Medium/Medium,RES,35,64,59,60,34,41,60,79.0
22,168,60,68,300000,1,3,2,Medium/Medium,RES,47,59,65,59,61,40,60,60.0
28,173,72,72,3100000,0,2,3,High/High,SUB,50,74,74,71,82,64,68,77.0
43,173,64,64,0,0,3,3,High/Medium,SUB,61,63,64,64,69,72,68,43.0
23,177,62,66,350000,1,2,2,High/Medium,RB,61,49,64,66,60,51,30,63.0
17,182,52,70,90000,0,3,2,Medium/Medium,RES,51,33,33,44,77,66,27,67.0
24,187,67,74,1100000,1,2,3,Medium/Medium,SUB,49,63,66,69,61,67,70,65.0
28,182,64,64,450000,0,3,3,Medium/Medium,RM,52,67,67,60,60,60,62,80.0
18,175,53,63,90000,1,2,2,Medium/Medium,LDM,38,61,55,61,55,61,55,67.0
17,184,49,68,50000,1,3,1,Medium/Medium,SUB,11,6,11,40,62,48,29,68.0
29,184,77,77,9000000,0,3,3,High/Medium,LS,70,78,80,77,70,81,63,74.0
27,183,68,69,1000000,1,4,3,High/Medium,CAM,65,65,71,64,65,80,69,65.0
22,182,69,78,1500000,1,2,2,Medium/Medium,LB,61,62,66,66,72,65,51,68.0
28,177,67,67,675000,1,3,3,Medium/Medium,SUB,56,66,70,68,78,69,69,67.0
34,195,78,78,4500000,1,2,1,Medium/Medium,GK,13,16,21,74,62,71,55,68.0
18,186,58,73,250000,1,3,2,Medium/Medium,SUB,61,27,36,49,61,66,37,61.0
27,190,73,76,4300000,0,2,2,Medium/Medium,LCB,70,64,57,73,70,76,45,69.0
20,181,64,78,925000,1,3,3,Medium/Medium,RCM,58,64,69,60,68,71,40,74.0
19,182,49,62,50000,1,2,2,Medium/Medium,RES,49,46,49,50,61,58,48,63.0
21,184,66,72,900000,1,5,3,Medium/Medium,RS,52,65,64,61,58,67,66,66.0
24,184,72,78,3800000,1,3,3,High/Medium,SUB,62,67,68,67,60,65,43,82.0
29,180,72,72,3000000,0,2,3,High/Low,SUB,43,73,78,68,48,61,76,69.0
23,185,65,72,675000,1,3,2,Medium/High,SUB,62,37,51,65,74,77,34,61.0
23,198,58,64,130000,1,2,1,Medium/Medium,SUB,12,19,22,50,42,66,18,68.0
28,178,72,72,3100000,1,3,3,Medium/Medium,LDM,59,69,75,65,61,57,80,69.0
28,181,65,65,525000,1,3,3,High/High,LCM,44,63,66,69,65,75,64,61.0
34,188,64,64,170000,1,2,2,Low/High,RCB,61,42,50,59,68,82,50,34.0
25,186,61,66,300000,1,2,2,Medium/Medium,RES,65,47,48,52,73,77,23,59.0
26,174,71,73,2800000,0,3,3,Medium/Medium,LCM,52,76,74,70,38,68,75,69.0
34,174,67,67,375000,1,3,3,Medium/Medium,LCM,58,61,70,61,74,70,76,47.0
30,188,76,76,6000000,1,3,3,Medium/High,RB,74,64,69,77,65,71,66,61.0
33,172,69,69,650000,0,4,4,High/Low,RM,55,73,73,66,78,57,72,75.0
27,175,72,73,3100000,1,2,3,Medium/Medium,SUB,58,65,65,64,82,75,47,82.0
18,184,52,67,90000,1,2,1,Medium/Medium,RES,10,7,13,36,66,63,36,68.0
30,176,61,61,210000,1,3,2,Medium/High,RDM,54,52,56,58,59,58,56,57.0
22,192,60,71,325000,0,3,2,Medium/Medium,SUB,53,53,57,55,74,74,42,58.0
28,183,62,63,300000,1,5,2,High/Medium,RCM,54,60,62,59,51,73,56,51.0
20,175,53,63,100000,1,3,2,Medium/Medium,SUB,39,43,55,51,56,49,58,64.0
31,190,77,77,6500000,1,2,2,High/Medium,RCB,75,63,64,79,71,79,57,64.0
21,181,60,71,350000,1,3,2,Medium/Medium,SUB,40,68,69,41,41,49,58,60.0
20,180,58,69,220000,0,3,3,Medium/Medium,RES,32,67,62,41,70,60,52,68.0
25,176,66,71,775000,1,3,2,Medium/High,CDM,58,58,62,60,64,64,60,71.0
27,187,61,62,300000,0,2,3,Medium/Medium,SUB,61,56,60,56,56,80,47,59.0
29,189,67,68,625000,1,3,1,Medium/Medium,GK,23,21,32,68,53,66,47,68.0
26,175,75,76,7500000,1,2,3,Medium/High,CDM,50,75,80,74,55,59,74,68.0
24,189,75,82,8500000,1,3,2,Medium/High,SUB,75,62,65,70,77,76,57,59.0
29,188,80,80,15000000,1,5,2,Medium/High,ST,93,66,77,81,84,84,69,55.0
27,189,78,81,9000000,1,3,1,Medium/Medium,RES,14,16,23,74,74,64,50,68.0
30,179,67,67,725000,1,3,3,Medium/Medium,SUB,62,61,66,63,67,75,51,67.0
25,168,61,66,300000,1,3,3,Medium/Medium,RES,41,41,67,67,60,52,56,62.0
25,187,71,75,3100000,1,3,3,Medium/Medium,ST,62,68,73,71,69,74,57,68.0
25,173,66,71,850000,1,3,2,Medium/Low,RCM,51,65,66,65,65,61,70,68.0
28,179,66,66,650000,0,3,3,High/Low,CAM,65,65,66,60,72,65,65,75.0
32,176,69,69,825000,1,3,3,High/Medium,RM,58,66,69,65,73,70,69,58.0
26,186,63,66,475000,1,4,2,High/Low,SUB,70,58,56,55,65,75,51,54.0
22,168,56,64,130000,1,3,2,High/Medium,RES,41,51,62,47,70,46,49,68.0
23,176,57,63,140000,1,3,2,High/Low,SUB,60,48,55,46,65,60,47,58.0
27,185,63,64,425000,1,2,2,High/Low,SUB,70,60,57,61,67,77,55,64.0
23,180,69,78,1600000,1,5,3,Medium/Medium,RDM,50,71,76,65,58,59,72,60.0
22,172,63,72,500000,1,3,2,High/Medium,RB,45,65,63,53,69,56,45,74.0
22,183,66,74,875000,1,4,2,Medium/Medium,LCB,54,54,57,65,83,68,56,66.0
24,172,61,66,325000,1,2,3,High/Medium,SUB,50,63,65,60,64,60,55,65.0
29,174,71,71,2300000,1,4,4,High/High,SUB,54,74,73,71,79,61,70,73.0
30,190,64,64,300000,1,2,1,Medium/Medium,SUB,13,7,19,60,54,48,49,68.0
29,178,65,65,525000,1,4,4,Medium/Medium,RES,47,69,67,62,80,60,60,80.0
19,175,50,67,60000,1,3,2,Medium/Medium,RES,44,47,42,49,61,53,45,52.0
30,186,70,70,1500000,1,3,3,Medium/Medium,SUB,63,68,69,71,68,71,70,51.0
28,180,68,68,775000,1,2,2,Medium/Medium,RCB,58,65,65,66,69,77,52,75.0
22,186,66,75,900000,1,3,2,High/Medium,SUB,62,64,62,63,74,65,36,76.0
21,188,61,73,450000,0,3,3,Medium/Medium,SUB,52,61,55,58,61,87,51,75.0
27,176,70,70,1900000,0,2,3,Medium/Low,RM,47,74,62,67,52,43,63,93.0
20,178,60,71,325000,1,3,2,Medium/Medium,LS,47,57,59,59,59,62,65,65.0
23,169,65,71,750000,0,2,3,Medium/Medium,LM,39,70,65,56,34,54,55,66.0
29,189,66,67,600000,1,3,2,Low/Medium,RCB,65,51,64,69,56,87,50,36.0
18,172,54,75,150000,0,3,3,Medium/Medium,SUB,36,62,57,44,42,33,51,68.0
26,188,88,89,71000000,1,4,3,High/High,ST,85,80,84,90,79,84,83,68.0
